1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice_log,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
664,0.0,3.0,554,100,426,2006.0,1496,17104,58.0,0.0,24,5,7,654,2006,2006,12.09884928474215,False,False,False,False,True,False,False,False,True,False,False,True,False
1377,806.0,4.0,1002,0,786,1988.0,2183,13837,69.0,178.0,0,5,7,1204,1988,1988,12.341477282536376,False,False,True,False,True,False,False,False,False,True,False,True,False
915,720.0,3.0,300,765,440,1950.0,1635,8737,70.0,0.0,38,7,6,1065,1923,1950,12.254862809699606,False,False,True,False,False,False,True,False,False,True,False,False,True
768,0.0,2.0,619,149,624,1987.0,768,7244,54.0,0.0,0,7,5,768,1970,1970,11.771436160121729,False,False,False,False,False,False,False,False,False,True,False,False,True
825,0.0,2.0,180,0,720,1963.0,825,8235,49.0,0.0,50,7,5,825,1955,1995,11.736069016284436,False,False,True,False,False,True,False,False,True,False,False,False,True
912,1182.0,4.0,0,912,615,2003.0,2094,9375,75.0,0.0,182,5,7,912,2003,2004,12.479909311159902,False,False,True,False,False,False,False,True,False,False,False,True,False
1069,0.0,2.0,559,510,440,1977.0,1069,4043,53.0,0.0,55,6,6,1069,1977,1977,11.84939770159144,False,False,True,False,False,False,False,False,True,False,False,False,True
928,0.0,3.0,308,620,288,1957.0,928,6000,50.0,0.0,0,6,5,928,1957,1957,11.630708500626612,False,False,True,False,False,False,True,False,False,False,False,False,True
1717,0.0,3.0,0,1709,908,2006.0,1717,11146,87.0,250.0,39,5,8,1709,2006,2006,12.450977688625896,False,False,False,False,False,False,False,True,True,False,False,True,False
1126,0.0,2.0,0,0,520,2002.0,1126,8777,67.0,0.0,96,5,4,0,1949,2003,11.589886506106357,False,False,True,False,False,False,False,True,False,False,False,True,False
1006,1040.0,3.0,866,132,871,2003.0,2046,10625,85.0,292.0,62,5,7,998,2003,2004,12.556729517143344,False,False,True,False,True,False,False,False,True,False,False,True,False
1048,0.0,2.0,0,993,280,1922.0,1048,6380,58.0,0.0,0,6,5,993,1922,1950,11.635143097694478,False,False,True,False,False,False,False,True,False,True,False,False,True
1092,0.0,2.0,895,197,299,1957.0,1092,14850,69.0,0.0,0,5,5,1092,1957,1957,11.856515169360303,False,False,True,False,False,False,True,False,False,False,False,False,True
897,439.0,3.0,637,0,570,1994.0,1336,11040,60.0,0.0,47,6,4,637,1920,1950,11.589886506106357,False,False,True,False,False,False,True,False,False,True,False,False,True
729,717.0,3.0,604,125,406,1996.0,1446,21872,57.0,0.0,22,5,7,729,1996,1997,12.072541252905651,True,False,False,False,True,False,False,False,False,True,False,False,True
1557,0.0,2.0,0,1374,420,2003.0,1557,3196,69.0,18.0,20,5,7,1374,2003,2004,12.36307639433984,True,False,False,False,False,False,False,True,False,False,False,True,False
1392,0.0,3.0,1302,90,528,1957.0,1392,11341,69.0,180.0,0,6,5,1392,1957,1996,11.70766954176274,False,False,True,False,False,False,False,True,False,True,False,False,True
1389,0.0,2.0,1071,195,418,1975.0,1389,10010,77.0,0.0,38,5,5,1389,1974,1975,12.0435537160324,False,False,False,False,False,False,False,False,True,False,False,False,True
996,0.0,3.0,290,706,0,1980.0,996,13907,63.0,0.0,0,6,5,996,1940,1969,11.589886506106357,False,False,True,True,False,False,False,False,False,True,False,False,True
1163,511.0,4.0,0,1163,396,1955.0,1674,21780,66.0,0.0,36,7,6,1163,1918,1950,12.128111104060462,False,True,False,False,False,False,False,True,False,False,False,False,True
1166,1129.0,4.0,728,367,590,1992.0,2295,13346,69.0,0.0,40,5,7,1095,1992,2000,12.498742259492994,False,False,True,False,True,False,False,False,True,False,False,True,False
841,806.0,4.0,0,806,216,1920.0,1647,6858,66.0,0.0,66,4,6,806,1915,1950,11.759785542901756,False,False,True,False,False,False,False,True,False,True,True,False,False
1134,1370.0,4.0,0,1122,656,2005.0,2504,11198,77.0,245.0,39,5,9,1122,2005,2007,12.691580461311874,False,False,True,False,False,False,False,True,False,False,False,False,False
1535,0.0,3.0,2,1515,532,2004.0,1535,10171,70.0,168.0,0,5,7,1517,2004,2004,12.273731294003989,False,False,True,False,True,False,False,False,True,False,False,True,False
1496,636.0,1.0,1441,55,612,1983.0,2132,12327,79.0,0.0,40,8,8,1496,1983,2009,12.66539442642905,True,False,False,False,True,False,False,False,False,False,False,True,False
943,0.0,2.0,943,0,600,1979.0,943,7032,69.0,0.0,0,5,5,943,1979,1979,11.820116003810051,True,False,False,False,True,False,False,False,False,True,False,False,True
1728,0.0,6.0,231,1497,576,1987.0,1728,13101,74.0,108.0,0,5,5,1728,1965,1965,11.867798786962332,False,False,True,False,False,True,False,False,False,True,False,False,True
864,0.0,2.0,414,450,288,1959.0,864,7332,60.0,207.0,0,6,6,864,1959,1959,11.695247021764184,False,False,True,False,False,False,False,True,False,True,False,True,False
846,846.0,3.0,0,846,650,2009.0,1692,13159,83.0,0.0,114,5,7,846,2009,2009,12.321630986164449,False,False,False,False,False,False,False,True,True,False,False,True,False
774,656.0,3.0,0,384,400,2000.0,1430,9967,76.0,0.0,0,5,7,384,2000,2000,12.0435537160324,False,False,True,False,False,False,False,True,True,False,False,False,True
576,533.0,3.0,349,23,288,1971.0,1109,10500,70.0,82.0,0,7,5,372,1971,2005,11.842229212112828,False,False,False,False,False,False,False,False,False,True,False,False,True
832,384.0,2.0,442,390,336,1947.0,1216,8480,80.0,0.0,0,5,5,832,1947,1950,11.682668239557325,False,False,True,False,False,False,True,False,False,True,False,False,True
877,600.0,3.0,0,861,216,1928.0,1477,6292,52.0,0.0,50,7,7,861,1928,1950,11.884489021402713,False,False,True,False,False,False,False,True,False,True,False,False,True
1320,0.0,3.0,328,285,564,1966.0,1320,11777,96.0,97.0,68,6,5,1164,1966,1966,12.010665849187564,False,False,False,False,False,True,False,False,False,True,False,False,True
703,689.0,2.0,0,689,540,2007.0,1392,3604,34.0,0.0,102,5,7,689,2007,2007,11.891361900690471,False,False,True,False,False,False,False,True,False,True,False,True,False
1050,745.0,4.0,0,1050,352,1954.0,1795,12150,81.0,335.0,0,5,5,1050,1954,1954,11.786762130599955,False,False,True,False,False,False,False,True,False,True,False,False,True
1429,0.0,3.0,594,331,572,1960.0,1429,14585,69.0,85.0,110,6,6,1144,1960,1987,12.111212364506214,False,False,True,True,False,False,False,False,False,True,False,True,False
2042,0.0,3.0,0,2042,1390,2009.0,2042,12704,98.0,306.0,90,5,8,2042,2008,2009,12.442302200392747,False,False,True,False,False,False,False,True,True,False,False,False,False
816,0.0,3.0,816,0,0,1980.0,816,11841,81.0,104.0,32,5,6,816,1990,1990,11.682668239557325,False,False,False,False,True,False,False,False,False,True,False,False,True
1521,0.0,3.0,0,1237,880,1988.0,2775,13500,75.0,0.0,502,9,10,1237,1893,2000,12.691580461311874,False,False,True,False,False,False,False,True,False,True,False,True,False
989,584.0,3.0,0,884,240,1935.0,1573,6120,51.0,0.0,0,7,4,884,1935,1995,11.79810440720389,False,False,True,False,False,False,False,True,False,True,False,True,False
2028,0.0,2.0,1460,408,880,2005.0,2028,11443,88.0,208.0,66,5,8,1868,2005,2006,12.820987977820543,True,False,False,False,True,False,False,False,True,False,False,True,False
838,0.0,2.0,210,0,275,1961.0,838,10267,55.0,0.0,0,7,6,816,1918,2000,11.77528972943772,False,True,False,False,False,False,True,False,False,False,True,False,False
860,0.0,2.0,672,168,528,1996.0,860,8740,74.0,0.0,0,6,5,840,1982,1982,11.827736204810265,False,False,False,False,False,False,False,False,False,True,False,False,True
1473,0.0,1.0,1324,113,452,1968.0,1473,25095,65.0,0.0,48,8,5,1437,1968,2003,11.870599909242044,True,False,False,False,True,False,False,False,False,True,False,False,False
779,0.0,2.0,0,742,308,1988.0,935,9100,50.0,0.0,0,6,5,742,1930,1960,11.283512300642425,False,False,True,False,False,False,False,True,False,True,False,False,True
770,812.0,3.0,490,280,520,2004.0,1582,8320,64.0,0.0,45,5,7,770,2004,2004,12.132964173709537,False,False,True,False,True,False,False,False,True,False,False,True,False
1728,568.0,3.0,1338,384,842,2008.0,2296,13478,97.0,420.0,274,5,10,1722,2008,2008,13.021326833226556,True,False,False,False,True,False,False,False,True,False,False,False,False
816,0.0,2.0,816,0,816,1985.0,816,6600,60.0,0.0,0,8,5,816,1982,2003,11.83500896413934,False,False,True,False,False,False,False,True,False,False,False,False,True
848,0.0,1.0,685,163,420,2003.0,848,4435,69.0,170.0,0,5,6,848,2003,2003,11.84939770159144,False,False,False,False,True,False,False,False,False,True,False,True,False
924,0.0,3.0,0,924,280,1981.0,924,7990,88.0,0.0,0,6,5,924,1975,1975,11.608235644774552,False,False,True,False,False,False,False,True,False,True,False,False,True
1826,0.0,3.0,1422,392,758,2005.0,1826,11302,69.0,238.0,75,5,8,1814,2005,2006,12.672946381766982,True,False,False,False,True,False,False,False,False,True,False,True,False
684,684.0,3.0,0,684,216,1930.0,1368,3600,60.0,0.0,158,7,6,684,1910,1993,11.648365035864051,False,False,True,False,False,False,False,True,False,True,False,False,True
1402,0.0,2.0,0,1258,648,2006.0,1402,3922,53.0,72.0,16,5,7,1258,2006,2007,12.17664898415669,False,False,False,False,False,False,False,True,False,False,False,True,False
1647,0.0,3.0,1283,0,621,1977.0,1647,12984,80.0,459.0,0,6,5,1430,1977,1977,12.289954129510877,False,True,False,False,False,False,False,False,False,False,False,True,False
716,840.0,3.0,81,23,452,1980.0,1556,1950,24.0,0.0,0,6,6,716,1980,1980,11.925035115797062,False,False,True,False,False,False,False,True,False,False,False,False,True
1058,846.0,3.0,546,512,736,2003.0,1904,10927,74.0,280.0,60,5,8,1058,2005,2005,12.524526376648708,False,False,False,False,True,False,False,False,False,False,False,False,False
780,595.0,3.0,0,780,544,1979.0,1375,9000,50.0,0.0,162,6,6,780,1937,1950,11.856515169360303,False,False,True,False,False,False,False,True,False,True,False,True,False
927,988.0,3.0,789,119,506,1992.0,1915,10041,80.0,0.0,150,5,8,908,1992,1992,12.301382825334498,False,True,False,False,True,False,False,False,False,False,False,True,False
600,600.0,2.0,0,600,480,2004.0,1200,3182,30.0,0.0,172,5,7,600,2004,2005,11.925035115797062,False,False,True,False,False,False,False,True,True,False,False,True,False
1494,0.0,3.0,922,572,530,2002.0,1494,12803,88.0,99.0,36,5,7,1494,2002,2002,12.30591798049989,False,True,False,False,True,False,False,False,True,False,False,True,False
1186,800.0,3.0,454,314,486,1965.0,1986,13600,85.0,176.0,42,6,7,768,1965,1990,12.230765258120543,False,False,True,True,False,False,False,False,False,True,False,False,True
1040,0.0,3.0,732,308,576,2000.0,1040,12464,82.0,0.0,0,5,5,1040,1996,1996,11.931635799828411,False,False,True,False,True,False,False,False,False,True,False,True,False
1112,896.0,3.0,603,293,230,1948.0,2008,7800,78.0,0.0,0,8,5,896,1948,2002,12.323855681186558,False,False,True,False,True,False,False,False,False,True,False,False,False
1940,1254.0,4.0,428,537,380,1934.0,3194,12168,78.0,0.0,0,6,8,965,1934,1998,12.791356180214176,False,True,False,True,False,False,False,False,False,True,False,False,True
1029,0.0,3.0,903,126,261,1961.0,1029,7943,61.0,192.0,0,5,4,1029,1961,1961,11.682668239557325,False,True,False,False,False,False,True,False,False,True,False,False,True
1476,677.0,3.0,904,536,736,2000.0,2153,11050,69.0,204.0,142,5,9,1440,2000,2000,12.65395846952229,False,True,False,False,True,False,False,False,False,False,False,False,False
1032,0.0,3.0,605,427,564,1978.0,1032,10395,69.0,233.0,0,6,6,1032,1978,1978,11.904967552746252,False,False,False,False,False,False,False,False,False,True,False,False,True
1299,573.0,3.0,990,309,531,2001.0,1872,11885,69.0,108.0,122,5,8,1299,2001,2001,12.474189562487116,False,False,False,False,True,False,False,False,True,False,False,False,False
1120,0.0,3.0,206,914,0,1980.0,1120,8402,70.0,0.0,30,5,5,1120,2007,2007,11.898187865760873,False,False,True,False,False,False,False,False,False,True,False,False,True
630,0.0,1.0,150,0,0,1980.0,630,1491,21.0,0.0,24,6,4,630,1972,1972,11.231887935237117,False,False,False,False,False,True,False,False,False,True,False,False,True
1054,0.0,3.0,763,173,480,1963.0,1054,8800,80.0,156.0,0,7,6,936,1963,1963,11.831379196088765,True,False,False,False,True,False,False,False,True,False,False,True,False
807,702.0,3.0,457,326,393,2002.0,1509,7861,69.0,0.0,75,5,6,783,2002,2003,12.118333731222169,False,False,True,False,True,False,False,False,False,False,False,True,False
832,0.0,2.0,0,832,528,1962.0,832,7227,59.0,0.0,0,6,6,832,1954,1954,11.56646623189826,False,False,True,False,False,False,False,True,False,True,False,True,False
1828,0.0,3.0,48,1774,774,2007.0,1828,11694,90.0,452.0,108,5,9,1822,2007,2007,12.659734090733718,False,False,False,False,False,False,False,True,False,True,False,True,False
1482,780.0,3.0,871,611,749,2003.0,2262,12244,85.0,226.0,0,5,8,1482,2003,2003,12.628067055589549,True,False,False,False,True,False,False,False,False,False,False,True,False
864,0.0,2.0,41,823,0,1980.0,864,8248,45.0,0.0,0,3,3,864,1914,1950,11.112447898373103,False,False,True,True,False,False,False,False,False,True,False,False,True
1548,1066.0,4.0,956,384,624,1974.0,2614,10800,90.0,0.0,243,7,6,1522,1974,1997,12.388394202324127,False,False,True,False,False,False,False,False,True,False,False,False,True
980,0.0,3.0,560,420,484,1986.0,980,7064,71.0,153.0,0,6,5,980,1977,1977,11.813030057420567,False,False,True,True,False,False,False,False,False,True,False,False,True
756,756.0,2.0,420,336,440,2000.0,1512,2117,69.0,513.0,32,5,6,756,2000,2000,12.034691028774551,False,False,True,False,True,False,False,False,False,True,False,True,False
1012,778.0,4.0,247,485,484,1972.0,1790,10400,80.0,288.0,0,5,6,732,1972,1972,12.014609430818936,False,False,True,False,False,False,True,False,True,False,False,False,True
1116,0.0,3.0,0,1116,440,1962.0,1116,10000,87.0,261.0,0,6,6,1116,1962,1962,11.982929094215963,False,False,True,False,False,False,False,True,False,True,False,False,True
1422,0.0,3.0,0,978,286,1960.0,1422,12342,69.0,0.0,0,5,5,978,1960,1978,11.848683160653572,False,False,True,False,False,False,False,True,True,False,False,False,True
1520,0.0,3.0,674,350,364,1955.0,1520,9600,80.0,164.0,0,6,6,1156,1955,1972,11.938193200374572,False,False,False,True,False,False,False,False,True,False,False,False,True
1040,1040.0,5.0,650,390,504,1969.0,2080,11606,70.0,192.0,0,5,5,1040,1969,1969,11.813030057420567,False,False,False,False,False,False,True,False,False,True,True,False,False
1350,0.0,3.0,624,288,520,1964.0,1350,9020,82.0,259.0,0,5,6,1248,1964,1964,12.034691028774551,True,False,False,False,True,False,False,False,True,False,False,False,True
1089,661.0,3.0,0,636,240,1937.0,1750,9000,50.0,0.0,0,6,5,636,1880,1991,11.728036844587177,False,False,True,False,False,False,False,True,False,True,False,False,False
1554,0.0,2.0,24,1530,627,2006.0,1554,4590,34.0,108.0,73,5,8,1554,2006,2006,12.25247901834433,False,True,False,False,True,False,False,False,True,False,False,True,False
1411,0.0,3.0,822,564,544,1977.0,1411,11900,85.0,209.0,0,5,7,1386,1977,1977,11.320553572322773,False,False,True,False,False,False,False,False,False,False,False,False,True
1056,0.0,3.0,480,108,260,1954.0,1056,9250,80.0,0.0,0,7,5,1056,1954,2005,11.84510277730856,False,False,True,True,False,False,False,False,False,True,False,False,True
1056,0.0,0.0,1056,0,576,1980.0,1056,6979,64.0,0.0,56,5,6,1056,1980,1980,11.877568578558138,False,False,True,False,True,False,False,False,False,True,False,False,True
1440,1440.0,8.0,256,1184,0,1980.0,3395,10896,60.0,0.0,110,7,6,1440,1914,1995,12.206072645530174,False,False,True,False,False,True,False,False,False,True,True,False,False
800,0.0,1.0,0,264,0,1980.0,800,6120,51.0,0.0,0,3,2,264,1936,1950,11.002099841204238,False,False,True,False,False,False,False,True,False,True,True,False,False
811,576.0,3.0,0,811,256,1954.0,1387,6000,50.0,0.0,0,4,5,811,1954,1954,11.440354772135391,False,False,True,False,False,False,False,True,False,True,False,True,False
796,0.0,2.0,0,796,0,1980.0,796,8777,67.0,0.0,0,7,5,796,1910,1950,11.350406535472452,False,False,True,False,False,False,False,True,False,True,False,False,True
1567,0.0,1.0,1154,366,648,2006.0,1567,3982,53.0,0.0,0,5,8,1520,2006,2006,12.485827127509433,False,False,False,False,True,False,False,False,False,False,False,False,False
1518,0.0,1.0,1218,300,588,2003.0,1518,12677,62.0,472.0,140,5,8,1518,2003,2004,12.520883385370206,True,False,False,False,True,False,False,False,True,False,False,False,False
1057,872.0,3.0,738,319,650,2001.0,1929,7050,69.0,0.0,235,5,7,1057,2001,2001,12.328290278254425,False,False,True,False,False,False,False,True,False,False,False,True,False
2000,704.0,4.0,1410,542,538,1972.0,2704,13860,75.0,0.0,111,7,8,1952,1972,1995,12.751299696013495,True,False,False,False,False,False,False,True,False,False,False,False,False
780,840.0,4.0,493,0,462,1969.0,1620,10793,80.0,263.0,0,5,5,780,1969,1969,11.931635799828411,False,False,True,False,False,False,True,False,False,False,False,False,True
1766,0.0,3.0,1121,645,478,2009.0,1766,9187,85.0,162.0,130,5,9,1766,2009,2009,12.823628446539171,False,True,False,False,True,False,False,False,False,False,False,False,False
981,0.0,3.0,282,664,576,1979.0,981,10530,69.0,0.0,312,5,6,981,1971,1971,11.872346634576989,False,False,True,False,False,False,False,False,False,True,False,False,True
1048,0.0,3.0,0,0,420,1950.0,1048,7200,60.0,0.0,27,5,5,0,1950,1950,11.495779306135258,False,False,True,False,False,False,False,True,False,True,False,False,True
1094,0.0,3.0,500,594,495,1953.0,1094,10452,85.0,216.0,0,5,6,1094,1953,1953,11.951180395901384,False,True,False,False,False,False,True,False,False,True,False,False,True
1051,788.0,4.0,0,756,442,1966.0,1839,7700,70.0,351.0,124,5,6,756,1966,1966,11.951180395901384,False,False,True,False,False,False,False,True,False,True,False,False,True
630,0.0,1.0,131,0,0,1980.0,630,1936,21.0,0.0,0,6,4,630,1970,1970,11.344506813345266,False,False,False,True,False,False,False,False,False,True,False,False,True
822,843.0,3.0,0,813,562,2007.0,1665,8125,65.0,0.0,0,6,7,813,2007,2007,12.235388699864227,False,False,True,False,False,False,False,True,True,False,False,True,False
755,755.0,4.0,0,755,296,1940.0,1510,9084,60.0,0.0,0,5,4,755,1940,1950,11.589886506106357,False,True,False,False,False,False,False,True,False,True,False,False,True
909,807.0,2.0,0,880,512,1996.0,1716,8750,70.0,0.0,120,5,7,880,1996,1996,12.160028707028768,False,False,True,False,False,False,False,True,True,False,False,True,False
